name,role,layer,src_type,n_elem,n_measured,sampled,rms_w,absmax_rel_mse,absmax_rms_err,absmax_max_abs_err,absmax_cos,absmax_sqnr_db
blk.44.attn_v.weight,attn_v,44,Q4_0,22020096,8000000,True,0.01747299235377287,0.14904306240902987,0.006641363874085566,0.08164848387241364,0.9312048048876591,8.266882345095647
blk.44.ffn_down.weight,ffn_down,44,Q4_0,115605504,8000000,True,0.012120362239480332,0.15167673318463581,0.004713196942172613,0.04760226607322693,0.9293644733049,8.19081033745227
blk.44.ffn_gate.weight,ffn_gate,44,Q4_0,115605504,8000000,True,0.016266743805021442,0.15155861237236937,0.006335183416147224,0.06923966109752655,0.9295150661714946,8.194193796558311
blk.44.ffn_up.weight,ffn_up,44,Q4_0,115605504,8000000,True,0.016442404186189464,0.15019625606398618,0.006366380606077604,0.03848664090037346,0.9300352376576217,8.233408928379522
blk.45.attn_k.weight,attn_k,45,Q4_0,22020096,8000000,True,0.01619149761688892,0.15753288650361588,0.006514145653149703,0.06058470159769058,0.9272157676904571,8.026287692639123
blk.45.attn_output.weight,attn_o,45,Q4_0,44040192,8000000,True,0.015222125495332204,0.15018913028452177,0.005892228882996552,0.06182452663779259,0.9300259732103388,8.233614976132966
blk.45.attn_q.weight,attn_q,45,Q4_0,44040192,8000000,True,0.016113465545682368,0.16448190993790773,0.0064416433744479105,0.0721282958984375,0.9245463074656786,7.838818596967455
blk.45.attn_v.weight,attn_v,45,Q4_0,22020096,8000000,True,0.01669993538547587,0.1527023315421467,0.006627530812910326,0.07376893609762192,0.9300084092590062,8.161543318488944
blk.45.ffn_down.weight,ffn_down,45,Q4_0,115605504,8000000,True,0.012042216248376572,0.15126360091064892,0.00466453139826042,0.05192974582314491,0.9295224054305378,8.202655652052133
blk.45.ffn_gate.weight,ffn_gate,45,Q4_0,115605504,8000000,True,0.017852846403202016,0.1516703278910342,0.00695947513895959,0.06491218507289886,0.9293878770629864,8.190993743459678
blk.45.ffn_up.weight,ffn_up,45,Q4_0,115605504,8000000,True,0.017823240171812135,0.1508042421624018,0.006918526951634432,0.06058470159769058,0.9297257840873393,8.215864414781192
blk.46.attn_k.weight,attn_k,46,Q4_0,22020096,8000000,True,0.015462028525214066,0.15974602104215985,0.0059621946087250795,0.0700092539191246,0.9264126326948103,7.965699504525327
blk.46.attn_output.weight,attn_o,46,Q4_0,44040192,8000000,True,0.01442634357325656,0.1529676320174055,0.005639244191896785,0.05645751953125,0.9290187585185539,8.154004562633377
blk.46.attn_q.weight,attn_q,46,Q4_0,44040192,8000000,True,0.015334586396605163,0.15093193216491463,0.006017161920064745,0.06923966109752655,0.9298826330165401,8.212188682700374
blk.46.attn_v.weight,attn_v,46,Q4_0,22020096,8000000,True,0.01604448904115013,0.16063791137631,0.006444024405906184,0.07224305719137192,0.9267898459451326,7.941519512210822
blk.46.ffn_down.weight,ffn_down,46,Q4_0,115605504,8000000,True,0.012335431917544331,0.15094381837954648,0.004780741076525824,0.04760226607322693,0.929707889717734,8.211846679911565
blk.46.ffn_gate.weight,ffn_gate,46,Q4_0,115605504,8000000,True,0.01686315021385698,0.15075452348384866,0.0065802422950919925,0.0562572255730629,0.92980535777725,8.217296477145059
blk.46.ffn_up.weight,ffn_up,46,Q4_0,115605504,8000000,True,0.01688819454371065,0.15041785751965578,0.006575698040160668,0.04760226607322693,0.929915487286386,8.22700601497906
blk.47.attn_k.weight,attn_k,47,Q4_0,11010048,8000000,True,0.015749613350700516,0.1676182004303852,0.006247731093634914,0.0488433837890625,0.9234034970919354,7.756788262944562
blk.47.attn_output.weight,attn_o,47,Q4_0,88080384,8000000,True,0.012147660504864113,0.15398198515855374,0.00475104638535383,0.05192974582314491,0.9286277094144783,8.125300856822193
blk.47.attn_q.weight,attn_q,47,Q4_0,88080384,8000000,True,0.015401041232879208,0.1513961995253217,0.005868839626459901,0.06058470159769058,0.9297876848218963,8.198850267243056
blk.47.ffn_down.weight,ffn_down,47,Q4_0,115605504,8000000,True,0.012224005344748592,0.1504666701066815,0.0047327901553536,0.03894731029868126,0.9298879151992725,8.225596900489464
blk.47.ffn_gate.weight,ffn_gate,47,Q4_0,115605504,8000000,True,0.01667618243620811,0.1514661154079273,0.00649779100855072,0.0562572255730629,0.9295123870422515,8.196845126223181
blk.47.ffn_up.weight,ffn_up,47,Q4_0,115605504,8000000,True,0.01666101849209355,0.15074525422308388,0.0064671403043048085,0.0562572255730629,0.9298160241866159,8.217563514741792
blk.48.attn_k.weight,attn_k,48,Q4_0,22020096,8000000,True,0.015205630801240166,0.15948702454153132,0.006041242576527828,0.06491218507289886,0.926481770284036,7.972746442634674
blk.48.attn_output.weight,attn_o,48,Q4_0,44040192,8000000,True,0.014850218313847013,0.15048068419037333,0.005792017261265465,0.06187954545021057,0.9301141636520015,8.225192428469107
blk.48.attn_q.weight,attn_q,48,Q4_0,44040192,8000000,True,0.015084782370184138,0.1512159644402896,0.005870328251680909,0.06058470159769058,0.9296804413697082,8.204023563062018
blk.48.attn_v.weight,attn_v,48,Q4_0,22020096,8000000,True,0.01631830860431725,0.1567299231496632,0.006412889637026005,0.08266158401966095,0.9283733832316671,8.048480793569164
blk.48.ffn_down.weight,ffn_down,48,Q4_0,115605504,8000000,True,0.012042366088151008,0.15026688184942308,0.004665393558198237,0.05192974582314491,0.9299453543902049,8.231367254337691
blk.48.ffn_gate.weight,ffn_gate,48,Q4_0,115605504,8000000,True,0.016318408739049918,0.15042431829735095,0.006337439424052,0.05192974582314491,0.9299348297260496,8.226819479956527
blk.48.ffn_up.weight,ffn_up,48,Q4_0,115605504,8000000,True,0.016317628894344603,0.15016929293973352,0.006328395570242719,0.03894731029868126,0.9300566087879008,8.23418864070992
blk.49.attn_k.weight,attn_k,49,Q4_0,22020096,8000000,True,0.016089726536684886,0.15414955926045515,0.0062877781373266595,0.0661182627081871,0.9287651171532536,8.120577126567458
blk.49.attn_output.weight,attn_o,49,Q4_0,44040192,8000000,True,0.014758121289655056,0.15050843355447413,0.00570995517240581,0.06035366654396057,0.9299568010942442,8.224391642325758
blk.49.attn_q.weight,attn_q,49,Q4_0,44040192,8000000,True,0.015820532985523373,0.1504602793822339,0.006453916723485212,0.04907140135765076,0.9302069788510565,8.225781360961886
blk.49.attn_v.weight,attn_v,49,Q4_0,22020096,8000000,True,0.016736270894618942,0.1519843211183485,0.0064691820128083425,0.0730610117316246,0.929867604024509,8.182012120749432
blk.49.ffn_down.weight,ffn_down,49,Q4_0,115605504,8000000,True,0.01190713365874118,0.15013049649877233,0.004610795027191367,0.04760226607322693,0.9299835810994663,8.235310791368246
blk.49.ffn_gate.weight,ffn_gate,49,Q4_0,115605504,8000000,True,0.017155192945292948,0.15108785219178147,0.006676903142872196,0.06157436966896057,0.9296410013702816,8.20770452525045
blk.49.ffn_up.weight,ffn_up,49,Q4_0,115605504,8000000,True,0.01705097605517748,0.15058727722791457,0.006630871872092313,0.0562572255730629,0.929881613212699,8.222117191254911
blk.50.attn_k.weight,attn_k,50,Q4_0,22020096,8000000,True,0.016260532116568274,0.1517076709906096,0.00633124748091718,0.07613404840230942,0.9294877278988363,8.18992458866108
blk.50.attn_output.weight,attn_o,50,Q4_0,44040192,8000000,True,0.014655079595891464,0.15118458204103236,0.005717680496178806,0.06126919388771057,0.9298284364251568,8.204924963739618
blk.50.attn_q.weight,attn_q,50,Q4_0,44040192,8000000,True,0.01588712198427668,0.15068237890738082,0.006195486809696183,0.0559234619140625,0.9298683739553335,8.2193753196364
blk.50.attn_v.weight,attn_v,50,Q4_0,22020096,8000000,True,0.01708282638318732,0.1478842985332216,0.006568027624424014,0.072509765625,0.9313398087485649,8.300779343355638
blk.50.ffn_down.weight,ffn_down,50,Q4_0,115605504,8000000,True,0.012871749548945993,0.14983062335349728,0.004977115249544597,0.06491218507289886,0.9302288082375789,8.243994136444016
blk.50.ffn_gate.weight,ffn_gate,50,Q4_0,115605504,8000000,True,0.016787337527461005,0.1527287287779589,0.006567704770812482,0.07789462059736252,0.9290120417981697,8.16079263033907
blk.50.ffn_up.weight,ffn_up,50,Q4_0,115605504,8000000,True,0.016598865082125918,0.1504570019478767,0.006445852797664401,0.04327479004859924,0.9299385482991553,8.225875963149564
blk.51.attn_k.weight,attn_k,51,Q4_0,22020096,8000000,True,0.01649171536735071,0.1541281320965996,0.0064732601389202735,0.06923966109752655,0.9284383060726468,8.121180848426107
blk.51.attn_output.weight,attn_o,51,Q4_0,44040192,8000000,True,0.014136749537895175,0.15175065204462176,0.005521348565131706,0.05308446288108826,0.9295361421854548,8.188694341652399
blk.51.attn_q.weight,attn_q,51,Q4_0,44040192,8000000,True,0.01623625964452119,0.1537060519186178,0.006240724797470336,0.0698566660284996,0.9286245373426196,8.133090325450356
blk.51.attn_v.weight,attn_v,51,Q4_0,22020096,8000000,True,0.017122735983984155,0.14969963639170275,0.006547085681237964,0.076812744140625,0.930711309670718,8.24779254521803
blk.51.ffn_down.weight,ffn_down,51,Q4_0,115605504,8000000,True,0.01236682460891281,0.1493609744492558,0.004772577304003685,0.034619830548763275,0.930387214603975,8.257628616594454
blk.51.ffn_gate.weight,ffn_gate,51,Q4_0,115605504,8000000,True,0.016137769145649666,0.1534223886439172,0.006316695503188381,0.07958854734897614,0.9287367064813716,8.141112599761705
blk.51.ffn_up.weight,ffn_up,51,Q4_0,115605504,8000000,True,0.016188234797572035,0.15079184394179213,0.006265223669118142,0.05192974582314491,0.9298156798202445,8.216221480343203
blk.52.attn_k.weight,attn_k,52,Q4_0,22020096,8000000,True,0.015412301202907784,0.15124861867934106,0.006031898323155561,0.06923966109752655,0.9296647638333517,8.203085829741996
blk.52.attn_output.weight,attn_o,52,Q4_0,44040192,8000000,True,0.013549604481187572,0.15084093433680779,0.005252153182414054,0.06210842728614807,0.9298256131181964,8.214807861572744
blk.52.attn_q.weight,attn_q,52,Q4_0,44040192,8000000,True,0.015127957437239636,0.1504782172196668,0.005869789210387861,0.05699673295021057,0.929972358252781,8.225263627012154
blk.52.attn_v.weight,attn_v,52,Q4_0,22020096,8000000,True,0.015863603180268804,0.14568173739830462,0.005918414570860157,0.08218254148960114,0.9327366923662787,8.365948877925074
blk.52.ffn_down.weight,ffn_down,52,Q4_0,115605504,8000000,True,0.012416396776086304,0.1494483312929097,0.004797512119104624,0.04760226607322693,0.9304051671823611,8.255089298339826
blk.52.ffn_gate.weight,ffn_gate,52,Q4_0,115605504,8000000,True,0.01657686206749909,0.15405776736612156,0.006518420201420255,0.06923966109752655,0.9284863178245114,8.123164003057873
blk.52.ffn_up.weight,ffn_up,52,Q4_0,115605504,8000000,True,0.016461096929989483,0.1517496062643174,0.006420093242975601,0.05328884720802307,0.9294566436411766,8.188724270893184
blk.53.attn_k.weight,attn_k,53,Q4_0,11010048,8000000,True,0.017003684650562227,0.17190662873471652,0.007040809631936116,0.0586395263671875,0.9218374367728702,7.647073765566658
blk.53.attn_output.weight,attn_o,53,Q4_0,88080384,8000000,True,0.012849891304732294,0.15765310472421884,0.005081114807140332,0.05499181151390076,0.9273214733208426,8.02297472100859
blk.53.attn_q.weight,attn_q,53,Q4_0,88080384,8000000,True,0.015505135828471458,0.15281458502776799,0.005958134939525519,0.06380816921591759,0.9291187548711858,8.158351935692806
blk.53.ffn_down.weight,ffn_down,53,Q4_0,115605504,8000000,True,0.011800817161640005,0.14902135404098588,0.004557328785939578,0.07789462059736252,0.9306173649703441,8.267514948247785
blk.53.ffn_gate.weight,ffn_gate,53,Q4_0,115605504,8000000,True,0.017202448544792588,0.15073172362405898,0.006659594768860759,0.05192974582314491,0.9297572723604872,8.217953346465546
blk.53.ffn_up.weight,ffn_up,53,Q4_0,115605504,8000000,True,0.01722065765798906,0.15066443248704942,0.0066663788219596615,0.05192974582314491,0.9297966159583806,8.219892599463787
blk.54.attn_k.weight,attn_k,54,Q4_0,22020096,8000000,True,0.015687716688795577,0.1597334869713322,0.0061970586152576505,0.0562572255730629,0.9263142859024559,7.966040276165605
blk.54.attn_output.weight,attn_o,54,Q4_0,44040192,8000000,True,0.014298973290674291,0.14953890188087132,0.0055401526429856825,0.05605992674827576,0.9304217968361781,8.252458128616617
blk.54.attn_q.weight,attn_q,54,Q4_0,44040192,8000000,True,0.015363676392033088,0.16068108695240296,0.005794051224148494,0.06923966109752655,0.9259430977486756,7.9403523907732145
blk.54.attn_v.weight,attn_v,54,Q4_0,22020096,8000000,True,0.016525185885404702,0.15529744736307935,0.006347194802543736,0.0870361328125,0.9283905487301684,8.08835682746908
blk.54.ffn_down.weight,ffn_down,54,Q4_0,115605504,8000000,True,0.012588727636859755,0.14884595009274318,0.004861663597327434,0.03894731029868126,0.9306924942345444,8.272629774519336
blk.54.ffn_gate.weight,ffn_gate,54,Q4_0,115605504,8000000,True,0.017021370151692358,0.15060754237561108,0.006617374491501786,0.06923966109752655,0.9298149217809447,8.22153278267548
blk.54.ffn_up.weight,ffn_up,54,Q4_0,115605504,8000000,True,0.01706709097650644,0.15005209976108463,0.006610767179985012,0.04327479004859924,0.9300640429085874,8.23757922876437
blk.55.attn_k.weight,attn_k,55,Q4_0,22020096,8000000,True,0.015256236562126121,0.1518463012287289,0.006055828435686159,0.05377110838890076,0.9294356177745178,8.185957824452025
blk.55.attn_output.weight,attn_o,55,Q4_0,44040192,8000000,True,0.013792279407685527,0.14967182773000887,0.0053338518009821865,0.05285558104515076,0.9303879343829325,8.248599378854825
blk.55.attn_q.weight,attn_q,55,Q4_0,44040192,8000000,True,0.015035609455923686,0.15079444712987766,0.005836680174084128,0.05201634764671326,0.9298372507750887,8.21614650676155
blk.55.attn_v.weight,attn_v,55,Q4_0,22020096,8000000,True,0.015635642970228177,0.15074966343165408,0.0061585400841786125,0.09520453214645386,0.9301736091483015,8.217436488059775
blk.55.ffn_down.weight,ffn_down,55,Q4_0,115605504,8000000,True,0.011416805407123181,0.14979107221023583,0.004423930646422207,0.06923966109752655,0.9302347356698625,8.245140705175553
blk.55.ffn_gate.weight,ffn_gate,55,Q4_0,115605504,8000000,True,0.016213001361797805,0.1517446730813581,0.006340800872799041,0.07704957574605942,0.9293965596201292,8.188865456693605
blk.55.ffn_up.weight,ffn_up,55,Q4_0,115605504,8000000,True,0.016106846018776818,0.15068362972070423,0.006251219017036315,0.04760226607322693,0.9298974039527247,8.2193392690329
blk.56.attn_k.weight,attn_k,56,Q4_0,22020096,8000000,True,0.015515772956421604,0.15994439502594296,0.006067198382044117,0.06491218507289886,0.926198952306436,7.960309744104775
blk.56.attn_output.weight,attn_o,56,Q4_0,44040192,8000000,True,0.013839570850127368,0.1509843291457572,0.005430151464398682,0.05737820267677307,0.9298249788986532,8.210681263406162
blk.56.attn_q.weight,attn_q,56,Q4_0,44040192,8000000,True,0.01528557140227176,0.15253438803530378,0.005751531265517971,0.06923966109752655,0.9290998495257938,8.166322359867342
blk.56.attn_v.weight,attn_v,56,Q4_0,22020096,8000000,True,0.01603178799544514,0.15724654046122055,0.006439896155336422,0.1005859375,0.9275960620620256,8.034189005735
blk.56.ffn_down.weight,ffn_down,56,Q4_0,115605504,8000000,True,0.011966882472053214,0.14935590470580196,0.004630412567633252,0.03894731029868126,0.9304372347769838,8.25777603120411
blk.56.ffn_gate.weight,ffn_gate,56,Q4_0,115605504,8000000,True,0.015616509298708869,0.15264604632744894,0.006103340354562087,0.07483705133199692,0.9290564834857499,8.163144398449045
blk.56.ffn_up.weight,ffn_up,56,Q4_0,115605504,8000000,True,0.015717813082031778,0.150497596183408,0.006096552272747094,0.04327479004859924,0.9299543795835016,8.224704367652787
blk.57.attn_k.weight,attn_k,57,Q4_0,22020096,8000000,True,0.015151567185796173,0.16606245401536987,0.006155293793282104,0.0709247812628746,0.9239318351319094,7.7972854850683735
blk.57.attn_output.weight,attn_o,57,Q4_0,44040192,8000000,True,0.013896262565590041,0.1499030558569812,0.005415602297563307,0.0445098876953125,0.9302071511952886,8.241895137274573
blk.57.attn_q.weight,attn_q,57,Q4_0,44040192,8000000,True,0.014941981041409839,0.15539352764502176,0.006045020015598241,0.0835418701171875,0.927956651937907,8.085670741232015
blk.57.attn_v.weight,attn_v,57,Q4_0,22020096,8000000,True,0.01593543006291377,0.16297131706237236,0.006208364276399861,0.09285122901201248,0.9254049041002501,7.878888246615247
blk.57.ffn_down.weight,ffn_down,57,Q4_0,115605504,8000000,True,0.011309297113616662,0.14961299195587455,0.00438525150284134,0.03894731029868126,0.9303937447887755,8.25030691967838
blk.57.ffn_gate.weight,ffn_gate,57,Q4_0,115605504,8000000,True,0.016055816528897125,0.1528512973618082,0.006306939023425254,0.06923966109752655,0.9290376449207668,8.157308707443486
blk.57.ffn_up.weight,ffn_up,57,Q4_0,115605504,8000000,True,0.016470733374755103,0.15068134707846395,0.006393738625151111,0.04760226607322693,0.9298580130843329,8.219405058955783
blk.58.attn_k.weight,attn_k,58,Q4_0,22020096,8000000,True,0.015675697238982902,0.15164026074810033,0.006549112723939636,0.05192974582314491,0.9295806070924836,8.191854774679468
blk.58.attn_output.weight,attn_o,58,Q4_0,44040192,8000000,True,0.014073789632528547,0.1498648389395002,0.005437980234712933,0.05192974582314491,0.9301764392700174,8.243002487111255
blk.58.attn_q.weight,attn_q,58,Q4_0,44040192,8000000,True,0.015388321477224418,0.1517690288832689,0.006425508752318815,0.072967529296875,0.9295652135251646,8.188168447607925
blk.58.attn_v.weight,attn_v,58,Q4_0,22020096,8000000,True,0.01585979297576041,0.15678789973408397,0.0063933328885103936,0.09987027198076248,0.9278800573539318,8.046874574774394
blk.58.ffn_down.weight,ffn_down,58,Q4_0,115605504,8000000,True,0.011281693211764369,0.15032025060624182,0.0043861338136928505,0.03029235079884529,0.9300291003913096,8.229825088733556
blk.58.ffn_gate.weight,ffn_gate,58,Q4_0,115605504,8000000,True,0.015625297353228422,0.15108580471417693,0.006017215085246223,0.05192974582314491,0.9297058605889318,8.20776337936994
blk.58.ffn_up.weight,ffn_up,58,Q4_0,115605504,8000000,True,0.016461512577142717,0.15050727561278412,0.00634700574935718,0.05039289966225624,0.9299503545237814,8.224425055046158
blk.59.attn_k.weight,attn_k,59,Q4_0,11010048,8000000,True,0.015898054390711965,0.15562197900261832,0.006410515156126107,0.060791015625,0.9280441921958443,8.079290661801222
blk.59.attn_output.weight,attn_o,59,Q4_0,88080384,8000000,True,0.011127994137356571,0.1608270648065487,0.004424801250192868,0.041216351091861725,0.9260412643795233,7.936408641257362
blk.59.attn_q.weight,attn_q,59,Q4_0,88080384,8000000,True,0.015341158646351119,0.1515754016325316,0.006032185380925602,0.05192974582314491,0.9295105441521421,8.19371272332243
blk.59.ffn_down.weight,ffn_down,59,Q4_0,115605504,8000000,True,0.011653297902424706,0.1561447896205341,0.004577629287308649,0.05192974582314491,0.9277517564299921,8.064725031200105
blk.59.ffn_gate.weight,ffn_gate,59,Q4_0,115605504,8000000,True,0.016208919044452187,0.14944947327437846,0.006303022358189407,0.041292645037174225,0.9304111306613958,8.255056112666143
blk.59.ffn_up.weight,ffn_up,59,Q4_0,115605504,8000000,True,0.016809098643442846,0.150338727936122,0.006541293300820409,0.03745667263865471,0.9300254288897856,8.229291287783637
